,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
0,CHRD,60.87,1902.16,23,58.61,864,0,Oil & Gas E&P,Energy,7.239,174.17,11.578,0.392,454.37
1,MCS,94.74,14.01,57,32.0,187,0,Entertainment,Communication Services,0.422,13.11,0.133,1.781,23.64
2,RGNX,100.0,39.4,18,30.5,40,0,Biotechnology,Healthcare,0.794,16.2,0.394,0.59,23.25
3,INDV,80.0,85.94,15,46.8,248,0,Drug Manufacturers - Specialty & Generic,Healthcare,2.452,17.63,0.688,0.321,22.04
4,ATNI,100.0,16.01,41,31.17,129,0,Telecom Services,Communication Services,0.312,20.16,0.16,1.315,21.06
5,CTLP,90.0,29.61,30,40.6,349,0,Information Technology Services,Technology,0.428,5.88,0.266,0.739,19.69
6,EXEL,85.42,18.24,48,41.4,357,0,Biotechnology,Healthcare,6.387,21.93,0.156,1.159,18.06
7,OKE,82.22,16.17,45,34.07,984,0,Oil & Gas Midstream,Energy,44.894,76.92,0.133,1.321,17.56
8,MGM,83.33,24.17,36,43.17,983,0,Resorts & Casinos,Consumer Cyclical,12.601,39.75,0.201,0.834,16.8
9,SBAC,83.33,32.67,24,38.96,353,0,REIT - Specialty,Real Estate,20.402,189.12,0.272,0.616,16.77
10,MAS,87.88,20.3,33,35.7,475,0,Building Products & Equipment,Industrials,15.104,68.58,0.178,0.924,16.49
11,MSTR,81.25,17.15,48,42.31,520,0,Software - Application,Technology,18.146,1028.27,0.139,1.134,15.81
12,MNST,84.62,18.55,39,40.08,1357,0,Beverages - Non-Alcoholic,Consumer Defensive,55.774,53.54,0.157,0.973,15.27
13,LGIH,100.0,39.03,15,38.6,115,0,Residential Construction,Consumer Cyclical,2.108,89.45,0.39,0.389,15.17
14,BDC,86.36,16.2,44,41.0,82,0,Communication Equipment,Technology,3.307,81.32,0.14,1.073,15.01
15,CAT,88.16,9.1,76,42.75,421,0,Farm & Heavy Construction Machinery,Industrials,161.911,331.07,0.08,1.778,14.26
16,EFX,88.57,11.41,35,26.46,113,0,Consulting Services,Industrials,27.277,220.67,0.101,1.323,13.37
17,SM,60.61,29.71,33,44.88,871,0,Oil & Gas E&P,Energy,5.42,47.12,0.18,0.735,13.24
18,AVXL,95.83,19.43,24,34.46,102,0,Biotechnology,Healthcare,0.303,3.69,0.186,0.696,12.97
19,CBRL,87.27,10.71,55,39.91,112,0,Restaurants,Consumer Cyclical,1.251,56.36,0.093,1.378,12.88
20,CWH,75.0,63.58,12,44.5,97,0,Auto & Truck Dealerships,Consumer Cyclical,0.906,20.1,0.477,0.27,12.86
21,CYTK,91.67,21.88,24,37.5,1572,0,Biotechnology,Healthcare,6.627,63.37,0.201,0.64,12.84
22,HAL,75.93,12.33,54,39.7,416,0,Oil & Gas Equipment & Services,Energy,32.163,36.33,0.094,1.36,12.73
23,OXY,73.17,16.24,41,38.54,863,0,Oil & Gas E&P,Energy,57.133,64.45,0.119,1.064,12.64
24,MPC,94.44,24.2,18,32.67,982,0,Oil & Gas Refining & Marketing,Energy,63.056,178.97,0.229,0.551,12.59
25,MRO,79.66,11.43,59,43.12,415,0,Oil & Gas E&P,Energy,14.916,26.1,0.091,1.368,12.46
26,LAD,84.62,14.4,39,39.15,98,0,Auto & Truck Dealerships,Consumer Cyclical,6.966,254.16,0.122,0.996,12.14
27,SEIC,78.85,12.56,52,42.69,103,0,Asset Management,Financial Services,8.699,66.21,0.099,1.218,12.06
28,VALU,87.5,15.34,24,27.62,3174,0,Financial Data & Stock Exchanges,Financial Services,0.342,36.3,0.134,0.869,11.66
29,AKRO,100.0,32.68,12,34.0,93,0,Biotechnology,Healthcare,1.389,20.08,0.327,0.353,11.53
30,MUR,68.25,12.38,63,46.43,862,0,Oil & Gas E&P,Energy,6.741,44.18,0.084,1.357,11.46
31,OCUL,85.71,24.51,21,38.67,99,0,Biotechnology,Healthcare,0.777,5.02,0.21,0.543,11.41
32,CZR,100.0,39.81,12,42.0,102,0,Resorts & Casinos,Consumer Cyclical,7.86,36.38,0.398,0.286,11.37
33,SGRY,83.33,34.88,18,47.17,103,0,Medical Care Facilities,Healthcare,3.131,24.63,0.291,0.382,11.09
34,MCFT,100.0,41.95,12,45.5,83,0,Recreational Vehicles,Consumer Cyclical,0.34,19.97,0.42,0.264,11.06
35,KOS,80.0,45.27,15,49.8,983,0,Oil & Gas E&P,Energy,2.636,5.59,0.362,0.301,10.91
36,DXC,83.33,10.72,54,44.83,134,0,Information Technology Services,Technology,3.475,19.0,0.089,1.205,10.76
37,BEN,92.86,9.86,42,35.9,96,0,Asset Management,Financial Services,11.981,22.77,0.092,1.17,10.71
38,APLS,100.0,57.05,6,32.0,151,0,Biotechnology,Healthcare,5.586,46.05,0.57,0.188,10.7
39,MSI,79.71,9.38,69,48.26,352,0,Communication Equipment,Technology,55.98,336.0,0.075,1.43,10.69
40,PATK,72.22,12.97,54,47.57,367,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2.329,104.06,0.094,1.135,10.63
41,DIS,80.0,6.64,85,42.95,432,0,Entertainment,Communication Services,202.653,110.48,0.053,1.979,10.51
42,APA,71.79,16.94,39,45.85,15,0,Oil & Gas E&P,Energy,11.332,30.5,0.122,0.851,10.34
43,WDFC,79.63,8.43,54,36.09,122,0,Specialty Chemicals,Basic Materials,3.067,226.31,0.067,1.496,10.04
44,GNTX,79.07,14.72,43,49.86,997,0,Auto Parts,Consumer Cyclical,7.856,33.96,0.116,0.862,10.04
45,HZO,76.92,14.01,39,41.97,1707,0,Specialty Retail,Consumer Cyclical,0.547,24.51,0.108,0.929,10.01
46,MXL,100.0,22.47,15,33.8,1008,0,Semiconductors,Technology,1.579,19.0,0.225,0.444,9.97
47,MTDR,91.67,46.83,12,51.75,1005,0,Oil & Gas E&P,Energy,7.622,61.08,0.429,0.232,9.95
48,ASTH,100.0,32.21,12,39.0,1105,0,Medical Care Facilities,Healthcare,1.693,37.25,0.322,0.308,9.91
49,MIDD,79.49,12.14,39,38.62,102,0,Specialty Industrial Machinery,Industrials,7.393,137.51,0.097,1.01,9.75
50,DRI,89.66,11.95,29,32.17,115,0,Restaurants,Consumer Cyclical,18.041,151.15,0.107,0.901,9.66
51,HPQ,75.0,6.85,80,42.78,104,0,Computer Hardware,Technology,27.153,27.75,0.051,1.87,9.61
52,AKAM,73.33,12.76,45,43.93,264,0,Software - Infrastructure,Technology,15.457,100.89,0.094,1.024,9.58
53,HST,87.5,8.87,48,38.88,981,0,REIT - Hotel & Motel,Real Estate,13.445,18.84,0.078,1.235,9.58
54,NSIT,77.78,18.34,27,40.33,424,0,Electronics & Computer Distribution,Technology,5.637,173.22,0.143,0.669,9.55
55,WNC,62.5,19.3,48,61.52,989,0,Farm & Heavy Construction Machinery,Industrials,1.025,22.69,0.121,0.78,9.41
56,WHR,76.47,8.35,68,46.15,1000,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,5.167,94.57,0.064,1.473,9.41
57,CNC,95.24,16.98,21,36.29,247,0,Healthcare Plans,Healthcare,38.557,72.25,0.162,0.579,9.36
58,FDS,100.0,9.12,27,26.44,516,0,Financial Data & Stock Exchanges,Financial Services,15.992,419.57,0.091,1.021,9.31
59,ASTE,82.98,9.85,47,41.66,83,0,Farm & Heavy Construction Machinery,Industrials,0.768,33.77,0.082,1.128,9.22
60,CLF,75.64,7.32,78,46.96,427,0,Steel,Basic Materials,7.94,16.7,0.055,1.661,9.2
61,ALNT,78.38,15.66,37,49.49,440,0,Electronic Components,Technology,0.488,29.42,0.123,0.748,9.18
62,ARVN,100.0,33.17,9,32.67,107,0,Biotechnology,Healthcare,2.219,32.48,0.332,0.275,9.14
63,ROCK,75.0,13.94,32,36.78,106,0,Building Products & Equipment,Industrials,2.098,68.86,0.105,0.87,9.1
64,FUN,100.0,8.72,27,26.22,100,0,Leisure,Consumer Cyclical,1.953,38.1,0.087,1.03,8.98
65,NWPX,80.0,17.25,30,46.6,87,0,Metal Fabrication,Industrials,0.314,31.63,0.138,0.644,8.88
66,ALGN,80.0,15.66,30,42.53,92,0,Medical Devices,Healthcare,21.418,284.52,0.125,0.705,8.84
67,STZ,82.05,11.76,39,42.74,77,0,Beverages - Wineries & Distilleries,Consumer Defensive,46.467,253.95,0.096,0.912,8.8
68,BXMT,77.14,13.54,35,41.6,216,0,REIT - Mortgage,Real Estate,3.083,17.76,0.104,0.841,8.79
69,FULC,80.0,30.49,15,41.8,234,0,Biotechnology,Healthcare,0.456,7.33,0.244,0.359,8.75
70,WTI,79.41,14.64,34,45.35,647,0,Oil & Gas E&P,Energy,0.327,2.23,0.116,0.75,8.72
71,OSUR,61.9,16.54,42,50.14,432,0,Medical Instruments & Supplies,Healthcare,0.408,5.33,0.102,0.838,8.58
72,TBI,74.36,13.69,39,46.38,1003,0,Staffing & Employment Services,Industrials,0.332,10.57,0.102,0.841,8.56
73,SHW,87.5,14.55,24,36.62,496,0,Specialty Chemicals,Basic Materials,76.912,303.34,0.127,0.655,8.34
74,EGP,86.67,7.06,45,33.16,361,0,REIT - Industrial,Real Estate,7.552,156.86,0.061,1.357,8.3
75,VNOM,80.0,33.55,15,48.8,867,0,Oil & Gas Midstream,Energy,6.567,37.13,0.268,0.307,8.25
76,ITW,88.37,7.89,43,36.51,490,0,Specialty Industrial Machinery,Industrials,72.377,242.27,0.07,1.178,8.21
77,SNA,69.44,7.05,72,42.97,997,0,Tools & Accessories,Industrials,14.115,267.74,0.049,1.676,8.2
78,LXRX,63.33,22.8,30,54.2,83,0,Biotechnology,Healthcare,0.406,1.65,0.144,0.554,7.99
79,FFIV,72.22,15.85,36,51.61,427,0,Software - Infrastructure,Technology,9.765,166.62,0.114,0.698,7.98
80,NFLX,84.62,15.7,26,43.62,117,0,Entertainment,Communication Services,237.732,551.71,0.133,0.596,7.92
81,IIIN,76.92,10.61,39,40.69,1003,0,Metal Fabrication,Industrials,0.62,31.86,0.082,0.958,7.82
82,OSIS,88.89,9.01,36,36.86,373,0,Electronic Components,Technology,2.235,131.07,0.08,0.977,7.82
83,XRX,80.95,7.19,63,46.97,947,0,Information Technology Services,Technology,1.622,13.06,0.058,1.341,7.81
84,IFN,92.31,8.93,39,41.26,366,0,Asset Management,Financial Services,0.56,18.03,0.082,0.945,7.79
85,IT,96.3,13.73,27,45.85,999,0,Information Technology Services,Technology,32.79,422.39,0.132,0.589,7.79
86,BC,72.73,12.24,44,50.39,989,0,Recreational Vehicles,Consumer Cyclical,5.456,80.33,0.089,0.873,7.77
87,FAST,85.19,11.57,27,34.41,525,0,Industrial Distribution,Industrials,39.036,68.18,0.099,0.785,7.73
88,HI,90.91,10.99,33,42.82,94,0,Specialty Industrial Machinery,Industrials,2.908,41.43,0.1,0.771,7.7
89,ADSK,87.5,10.52,32,39.28,622,0,Software - Application,Technology,45.074,210.71,0.092,0.815,7.5
90,MANH,72.22,11.92,36,41.47,313,0,Software - Application,Technology,12.792,207.77,0.086,0.868,7.47
91,VMI,70.67,6.27,75,44.69,1004,0,Conglomerates,Industrials,4.192,207.7,0.044,1.678,7.44
92,SPG,93.33,18.85,15,35.6,982,0,REIT - Retail,Real Estate,52.514,140.18,0.176,0.421,7.41
93,ALG,88.89,9.02,36,39.83,440,0,Farm & Heavy Construction Machinery,Industrials,2.336,193.93,0.08,0.904,7.25
94,GGG,75.47,7.21,53,40.02,3145,0,Specialty Industrial Machinery,Industrials,13.585,80.32,0.054,1.324,7.21
95,HCKT,77.78,16.24,27,47.44,231,0,Information Technology Services,Technology,0.604,21.89,0.126,0.569,7.19
96,HOG,85.29,10.85,34,44.03,94,0,Recreational Vehicles,Consumer Cyclical,4.625,34.38,0.093,0.772,7.15
97,ROK,90.91,10.38,33,43.61,443,0,Specialty Industrial Machinery,Industrials,30.911,269.75,0.094,0.757,7.14
98,ATXS,86.67,28.41,15,51.8,93,0,Biotechnology,Healthcare,0.522,9.5,0.246,0.29,7.13
99,NX,70.49,9.07,61,55.0,358,0,Building Products & Equipment,Industrials,1.096,33.09,0.064,1.109,7.09
100,ADTN,80.56,10.62,36,43.72,206,0,Communication Equipment,Technology,0.358,4.53,0.086,0.823,7.04
101,NCLH,93.33,19.97,15,39.8,426,0,Travel Services,Consumer Cyclical,6.899,16.08,0.186,0.377,7.02
102,CCCC,66.67,47.46,12,54.25,94,0,Biotechnology,Healthcare,0.449,6.54,0.316,0.221,7.0
103,AWI,83.33,15.71,24,44.88,507,0,Building Products & Equipment,Industrials,4.994,114.12,0.131,0.535,7.0
104,OLED,63.89,13.54,36,44.72,579,0,Electronic Components,Technology,7.242,152.66,0.087,0.805,6.96
105,RYI,83.33,37.0,12,53.25,100,0,Metal Fabrication,Industrials,0.851,24.78,0.308,0.225,6.95
106,CBRE,100.0,18.68,19,51.11,103,0,Real Estate Services,Real Estate,26.48,86.27,0.187,0.372,6.94
107,MORF,100.0,29.31,6,25.5,95,0,Biotechnology,Healthcare,1.401,27.97,0.293,0.235,6.9
108,HRTX,66.67,17.69,39,67.46,109,0,Biotechnology,Healthcare,0.352,2.34,0.118,0.578,6.82
109,SHLS,100.0,56.76,3,25.0,529,0,Solar,Technology,1.449,8.5,0.568,0.12,6.81
110,HP,67.92,8.37,53,44.32,983,0,Oil & Gas Drilling,Energy,3.776,38.21,0.057,1.196,6.8
111,SSYS,82.93,12.04,41,60.76,87,0,Computer Hardware,Technology,0.676,9.69,0.1,0.675,6.74
112,BBY,63.24,8.93,68,56.94,426,0,Specialty Retail,Consumer Cyclical,15.584,72.03,0.056,1.194,6.74
113,MTN,85.71,17.02,21,45.62,989,0,Resorts & Casinos,Consumer Cyclical,7.258,191.17,0.146,0.46,6.72
114,MAR,100.0,15.24,20,45.5,978,0,Lodging,Consumer Cyclical,66.796,233.86,0.152,0.44,6.7
115,LZB,72.46,7.81,69,58.75,1873,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1.395,32.71,0.057,1.174,6.65
116,EPD,86.67,20.21,15,39.6,982,0,Oil & Gas Midstream,Energy,60.239,27.74,0.175,0.379,6.63
117,CHUY,100.0,15.73,15,35.6,1003,0,Restaurants,Consumer Cyclical,0.503,28.99,0.157,0.421,6.63
118,THO,71.19,7.29,59,46.49,681,0,Recreational Vehicles,Consumer Cyclical,5.233,98.13,0.052,1.269,6.59
119,PPG,82.05,8.51,39,41.77,431,0,Specialty Chemicals,Basic Materials,30.708,130.95,0.07,0.934,6.52
120,RES,73.33,7.29,60,49.37,55,0,Oil & Gas Equipment & Services,Energy,1.404,6.55,0.053,1.215,6.5
121,SWKS,69.23,11.83,39,49.13,984,0,Semiconductors,Technology,14.488,90.3,0.082,0.794,6.5
122,WYNN,86.21,11.22,29,43.24,615,0,Resorts & Casinos,Consumer Cyclical,10.392,92.73,0.097,0.671,6.49
123,JBHT,84.0,12.24,25,39.76,435,0,Integrated Freight & Logistics,Industrials,16.875,163.52,0.103,0.629,6.46
124,EXAS,76.47,13.47,34,54.35,80,0,Diagnostics & Research,Healthcare,11.033,60.01,0.103,0.626,6.44
125,ROST,77.78,6.64,54,44.0,512,0,Apparel Retail,Consumer Cyclical,42.859,127.82,0.052,1.227,6.34
126,FELE,87.5,11.43,24,37.83,2140,0,Specialty Industrial Machinery,Industrials,4.497,97.6,0.1,0.634,6.34
127,JBL,74.36,9.79,39,45.15,982,0,Electronic Components,Technology,13.794,114.38,0.073,0.864,6.29
128,WY,77.27,8.45,44,45.7,102,0,REIT - Specialty,Real Estate,22.016,30.2,0.065,0.963,6.29
129,AMD,52.24,9.4,67,52.9,352,0,Semiconductors,Technology,233.161,144.27,0.049,1.267,6.22
130,SMCI,84.0,10.28,25,34.84,1402,0,Computer Hardware,Technology,43.228,738.3,0.086,0.718,6.2
131,SRI,71.79,8.18,39,37.13,216,0,Auto Parts,Consumer Cyclical,0.414,14.96,0.059,1.05,6.17
132,HEES,77.78,14.41,27,49.59,209,0,Rental & Leasing Services,Industrials,1.636,44.79,0.112,0.544,6.1
133,LPX,69.49,7.75,59,52.19,102,0,Building Products & Equipment,Industrials,5.269,72.87,0.054,1.13,6.09
134,ALTG,100.0,45.59,6,45.0,86,0,Rental & Leasing Services,Industrials,0.371,11.19,0.456,0.133,6.08
135,UIS,66.67,5.02,93,51.61,307,0,Information Technology Services,Technology,0.36,5.21,0.033,1.802,6.03
136,REZI,75.0,28.6,12,43.0,610,0,Security & Protection Services,Industrials,2.817,19.29,0.215,0.279,5.99
137,NSC,91.67,7.28,36,40.25,112,0,Railroads,Industrials,52.091,230.58,0.067,0.894,5.97
138,SSD,85.19,11.5,27,44.33,111,0,Lumber & Wood Production,Basic Materials,7.463,175.84,0.098,0.609,5.97
139,AOS,61.54,7.12,52,38.65,1318,0,Specialty Industrial Machinery,Industrials,12.143,82.79,0.044,1.345,5.9
140,MSM,81.58,8.11,38,42.76,1004,0,Industrial Distribution,Industrials,5.121,90.96,0.066,0.889,5.88
141,GPRE,69.7,13.48,33,52.91,47,0,Chemicals,Basic Materials,1.301,20.12,0.094,0.624,5.86
142,COO,64.91,6.7,57,42.47,106,0,Medical Instruments & Supplies,Healthcare,17.82,89.66,0.043,1.342,5.84
143,M,70.73,8.48,41,42.9,122,0,Department Stores,Consumer Cyclical,4.994,18.15,0.06,0.956,5.73
144,PEB,86.67,15.92,15,36.27,989,0,REIT - Hotel & Motel,Real Estate,1.728,14.34,0.138,0.414,5.71
145,WDAY,75.0,20.35,12,32.25,520,0,Software - Application,Technology,64.715,244.96,0.153,0.372,5.68
146,PRO,80.95,12.01,21,36.1,607,0,Software - Application,Technology,1.544,32.88,0.097,0.582,5.66
147,LOW,70.59,7.32,51,46.57,1001,0,Home Improvement Retail,Consumer Cyclical,130.185,227.52,0.052,1.095,5.66
148,IBTX,66.67,16.16,18,34.67,217,0,Banks - Regional,Financial Services,1.558,37.64,0.108,0.519,5.59
149,SBR,88.24,9.0,34,48.53,256,0,Oil & Gas E&P,Energy,0.89,61.03,0.079,0.701,5.56
150,VEEV,100.0,15.66,12,34.0,357,0,Health Information Services,Healthcare,32.145,198.9,0.157,0.353,5.53
151,HPK,100.0,28.4,9,46.33,180,0,Oil & Gas E&P,Energy,1.762,13.78,0.284,0.194,5.52
152,ADEA,80.0,11.43,30,50.2,1195,0,Software - Application,Technology,1.063,9.8,0.091,0.598,5.46
153,ALLO,100.0,28.63,9,47.33,83,0,Biotechnology,Healthcare,0.499,2.92,0.286,0.19,5.44
154,HURN,86.67,14.16,15,34.0,1655,0,Consulting Services,Industrials,1.568,87.07,0.123,0.441,5.41
155,LSTR,100.0,13.33,16,39.56,1309,0,Integrated Freight & Logistics,Industrials,6.163,172.34,0.133,0.404,5.39
156,DNOW,66.67,17.46,21,45.71,189,0,Specialty Industrial Machinery,Industrials,1.513,13.89,0.116,0.459,5.35
157,PCN,88.46,8.33,26,36.42,105,0,Asset Management,Financial Services,0.691,12.7,0.074,0.714,5.26
158,LSEA,93.33,12.87,15,34.4,115,0,Real Estate - Development,Real Estate,0.367,10.15,0.12,0.436,5.24
159,USAC,86.67,18.49,15,46.0,990,0,Oil & Gas Equipment & Services,Energy,2.474,24.02,0.16,0.326,5.23
160,PTC,78.95,8.68,38,49.87,625,0,Software - Application,Technology,20.917,174.96,0.069,0.762,5.22
161,BLMN,88.89,22.26,9,34.33,999,0,Restaurants,Consumer Cyclical,2.18,25.04,0.198,0.262,5.19
162,GDEN,66.67,11.99,33,51.91,107,0,Resorts & Casinos,Consumer Cyclical,0.905,31.26,0.08,0.636,5.08
163,DLTR,76.67,8.75,30,40.03,103,0,Discount Stores,Consumer Defensive,25.844,118.56,0.067,0.749,5.03
164,DRH,100.0,12.21,14,34.07,1316,0,REIT - Hotel & Motel,Real Estate,1.875,8.85,0.122,0.411,5.02
165,CLDT,85.71,12.52,21,45.0,196,0,REIT - Hotel & Motel,Real Estate,0.461,9.13,0.107,0.467,5.01
166,FORR,87.5,7.89,24,33.08,1001,0,Consulting Services,Industrials,0.342,17.61,0.069,0.726,5.01
167,ARI,75.0,24.58,12,44.25,571,0,REIT - Mortgage,Real Estate,1.422,10.0,0.184,0.271,5.0
168,CUBI,73.33,22.81,15,50.27,226,0,Banks - Regional,Financial Services,1.459,46.09,0.167,0.298,4.99
169,ZG,83.33,16.18,18,48.72,95,0,Internet Content & Information,Communication Services,9.859,41.44,0.135,0.369,4.98
170,PCTY,83.33,23.51,12,47.5,518,0,Software - Application,Technology,8.407,149.24,0.196,0.253,4.95
171,MTRX,64.44,7.55,45,44.33,235,0,Engineering & Construction,Industrials,0.304,11.14,0.049,1.015,4.94
172,KMX,63.83,9.56,47,58.49,94,0,Auto & Truck Dealerships,Consumer Cyclical,10.578,67.21,0.061,0.804,4.9
173,RQI,80.77,10.95,26,47.77,109,0,Asset Management,Financial Services,1.473,10.96,0.088,0.544,4.81
174,GILD,66.67,16.77,18,42.0,506,0,Drug Manufacturers - General,Healthcare,81.689,65.51,0.112,0.429,4.79
175,PLAY,100.0,15.76,12,39.75,983,0,Entertainment,Communication Services,2.108,52.3,0.158,0.302,4.76
176,GEN,74.29,9.76,35,53.37,113,0,Software - Infrastructure,Technology,12.706,19.95,0.073,0.656,4.76
177,BYD,73.58,6.39,53,52.91,82,0,Resorts & Casinos,Consumer Cyclical,5.107,53.35,0.047,1.002,4.71
178,GWW,78.0,5.37,50,44.52,1006,0,Industrial Distribution,Industrials,45.217,920.3,0.042,1.123,4.7
179,X,66.1,5.29,59,44.0,434,0,Steel,Basic Materials,8.314,36.98,0.035,1.341,4.69
180,DAY,100.0,49.79,3,32.0,992,0,Software - Application,Technology,9.109,57.69,0.498,0.094,4.67
181,HUBB,88.46,8.55,26,42.38,1003,0,Electrical Equipment & Parts,Industrials,20.041,373.3,0.076,0.613,4.64
182,SPHR,100.0,21.2,6,27.5,426,0,Entertainment,Communication Services,1.387,39.46,0.212,0.218,4.63
183,SHEN,83.33,15.02,18,49.0,376,0,Telecom Services,Communication Services,0.705,12.92,0.125,0.367,4.6
184,BFAM,100.0,14.24,12,37.25,96,0,Personal Services,Consumer Cyclical,6.016,103.73,0.142,0.322,4.59
185,CTSH,88.89,14.49,18,50.78,350,0,Information Technology Services,Technology,32.502,65.37,0.129,0.354,4.57
186,CACC,77.78,13.51,27,62.11,95,0,Credit Services,Financial Services,5.966,492.58,0.105,0.435,4.57
187,DOX,100.0,10.64,17,39.88,1001,0,Software - Infrastructure,Technology,9.712,83.36,0.106,0.426,4.54
188,ACLX,100.0,48.11,3,32.0,477,0,Biotechnology,Healthcare,2.781,52.18,0.481,0.094,4.51
189,ORLY,95.0,11.63,20,49.2,434,0,Specialty Retail,Consumer Cyclical,59.329,1005.11,0.11,0.407,4.49
190,RBA,82.61,7.54,23,32.04,320,0,Specialty Business Services,Industrials,13.081,71.37,0.062,0.718,4.47
191,SFNC,75.68,5.87,37,36.81,217,0,Banks - Regional,Financial Services,2.174,17.33,0.044,1.005,4.47
192,PII,68.57,9.48,35,51.23,82,0,Recreational Vehicles,Consumer Cyclical,4.717,83.46,0.065,0.683,4.44
193,W,73.33,21.45,15,53.13,343,0,Internet Retail,Consumer Cyclical,6.085,50.53,0.157,0.282,4.44
194,AME,76.32,6.31,38,41.63,96,0,Specialty Industrial Machinery,Industrials,40.226,173.98,0.048,0.913,4.4
195,CIVI,66.67,15.1,21,48.0,999,0,Oil & Gas E&P,Energy,7.082,70.76,0.101,0.438,4.4
196,HSII,75.0,8.44,36,51.75,426,0,Staffing & Employment Services,Industrials,0.594,29.39,0.063,0.696,4.4
197,FLYW,100.0,65.72,3,45.0,426,0,Software - Infrastructure,Technology,2.532,20.4,0.657,0.067,4.38
198,BYON,65.91,8.77,44,58.07,103,0,Internet Retail,Consumer Cyclical,0.9,19.69,0.058,0.758,4.38
199,WBS,61.11,10.67,36,53.67,981,0,Banks - Regional,Financial Services,7.654,44.38,0.065,0.671,4.37
200,RICK,54.55,16.31,33,67.36,102,0,Restaurants,Consumer Cyclical,0.474,50.59,0.089,0.49,4.36
201,DINO,66.67,3.95,69,41.72,1000,0,Oil & Gas Refining & Marketing,Energy,10.573,53.63,0.026,1.654,4.36
202,ODFL,100.0,11.89,15,41.0,1309,0,Trucking,Industrials,39.71,182.49,0.119,0.366,4.35
203,TWI,66.67,6.48,51,50.75,233,0,Farm & Heavy Construction Machinery,Industrials,0.814,11.17,0.043,1.005,4.34
204,PCAR,65.85,6.43,41,40.15,1000,0,Farm & Heavy Construction Machinery,Industrials,55.723,106.34,0.042,1.021,4.32
205,COMP,100.0,28.94,6,40.5,94,0,Real Estate Services,Real Estate,1.547,3.13,0.289,0.148,4.29
206,CLX,78.79,7.45,33,45.91,113,0,Household & Personal Products,Consumer Defensive,17.34,139.63,0.059,0.719,4.22
207,EYE,100.0,19.23,9,41.0,117,0,Specialty Retail,Consumer Cyclical,1.391,17.7,0.192,0.22,4.22
208,MOS,75.0,4.06,60,43.77,27,0,Agricultural Inputs,Basic Materials,9.628,29.93,0.03,1.371,4.17
209,ANSS,100.0,14.89,12,43.0,1318,0,Software - Application,Technology,28.065,321.48,0.149,0.279,4.16
210,ANET,100.0,18.43,6,27.0,1203,0,Computer Hardware,Technology,80.036,255.21,0.184,0.222,4.1
211,DRQ,70.37,8.8,27,40.89,859,0,Oil & Gas Equipment & Services,Energy,0.623,18.09,0.062,0.66,4.09
212,WRB,63.93,4.59,61,44.11,982,0,Insurance - Property & Casualty,Financial Services,20.862,77.78,0.029,1.383,4.06
213,IEX,78.95,5.66,38,41.89,474,0,Specialty Industrial Machinery,Industrials,16.757,221.38,0.045,0.907,4.05
214,LYV,66.67,20.64,15,51.0,979,0,Entertainment,Communication Services,20.665,89.28,0.138,0.294,4.05
215,ALSN,100.0,16.82,6,25.0,1642,0,Auto Parts,Consumer Cyclical,6.453,73.77,0.168,0.24,4.04
216,MA,100.0,15.04,12,44.75,352,0,Credit Services,Financial Services,410.955,442.07,0.15,0.268,4.03
217,LSCC,69.23,8.95,39,59.95,83,0,Semiconductors,Technology,9.242,67.19,0.062,0.651,4.03
218,NR,66.67,7.16,48,57.06,866,0,Oil & Gas Equipment & Services,Energy,0.59,6.93,0.048,0.841,4.02
219,SNPS,79.17,10.1,24,47.75,354,0,Software - Infrastructure,Technology,79.655,522.18,0.08,0.503,4.02
220,TGT,76.74,5.3,43,43.98,429,0,Discount Stores,Consumer Defensive,72.37,156.43,0.041,0.978,3.98
221,ZBH,77.78,6.73,36,47.58,103,0,Medical Devices,Healthcare,24.565,119.56,0.052,0.757,3.96
222,HD,91.67,8.23,24,45.71,103,0,Home Improvement Retail,Consumer Cyclical,328.993,331.97,0.075,0.525,3.96
223,TDY,88.24,11.3,17,42.88,435,0,Scientific & Technical Instruments,Technology,18.164,383.03,0.1,0.396,3.95
224,HRI,78.95,13.52,19,51.37,220,0,Rental & Leasing Services,Industrials,4.097,144.41,0.107,0.37,3.95
225,BMY,81.25,4.86,48,47.98,77,0,Drug Manufacturers - General,Healthcare,89.618,44.21,0.039,1.0,3.95
226,EMR,86.21,6.68,29,42.41,257,0,Specialty Industrial Machinery,Industrials,60.857,106.45,0.058,0.684,3.94
227,MOH,83.33,13.85,18,53.0,1952,0,Healthcare Plans,Healthcare,19.852,338.87,0.115,0.34,3.92
228,ACA,100.0,15.66,3,12.0,440,0,Engineering & Construction,Industrials,3.71,76.4,0.157,0.25,3.91
229,VRSN,76.0,8.9,25,43.28,135,0,Software - Infrastructure,Technology,17.04,171.08,0.068,0.578,3.91
230,NKE,63.89,7.56,36,45.0,134,0,Footwear & Accessories,Consumer Cyclical,136.356,90.34,0.048,0.8,3.86
231,KWR,75.0,6.19,36,44.56,436,0,Specialty Chemicals,Basic Materials,3.374,187.51,0.046,0.808,3.75
